StartTime: 2023-06-01 00:45:53.634
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 00:45:54.692	0.5254	0.2515	1.1318	-59.8145	73.6084	122.9858	2.1478	1.1041	-85.2319	46.01	4.02	0	0	0
0x50	 00:45:54.692	0.4399	0.3569	1.2104	-58.6548	59.0210	138.2446	1.6260	1.4282	-83.8202	46.02	4.02	0	0	0
0x50	 00:45:54.692	0.4399	0.3569	1.2104	-58.6548	59.0210	138.2446	1.1206	1.7688	-82.4084	46.02	4.02	0	0	0
0x50	 00:45:54.771	0.2402	0.5381	1.3149	-44.0063	63.4155	143.7988	0.7800	2.1753	-80.9363	46.01	4.02	0	0	0
0x50	 00:45:54.771	0.2402	0.5381	1.3149	-44.0063	63.4155	143.7988	0.4669	2.5983	-79.4696	46.01	4.02	0	0	0
0x50	 00:45:54.771	-0.0015	0.5820	1.1421	-25.0244	73.5474	145.0806	0.3625	3.1421	-77.9810	46.01	4.02	0	0	0
0x50	 00:45:54.771	-0.0015	0.5820	1.1421	-25.0244	73.5474	145.0806	0.2802	3.6969	-76.4978	46.01	4.02	0	0	0
0x50	 00:45:54.771	-0.2646	0.4307	0.8394	-42.4194	78.8574	145.1416	0.0494	4.3176	-75.0037	46.01	4.02	0	0	0
0x50	 00:45:54.771	-0.2646	0.4307	0.8394	-42.4194	78.8574	145.1416	-0.1538	4.9603	-73.5150	46.01	4.02	0	0	0
0x50	 00:45:54.836	-0.4531	0.2856	0.5630	-59.8145	48.8892	151.9165	-0.5109	5.3284	-71.9604	46.02	4.02	0	0	0
0x50	 00:45:54.836	-0.4531	0.2856	0.5630	-59.8145	48.8892	151.9165	-0.8514	5.7184	-70.4059	46.02	4.02	0	0	0
0x50	 00:45:54.836	-0.5781	0.3159	0.5156	-61.8286	-13.4888	157.5928	-1.1975	5.5151	-68.7909	46.02	4.02	0	0	0
0x50	 00:45:54.836	-0.5781	0.3159	0.5156	-61.8286	-13.4888	157.5928	-1.5436	5.3448	-67.1759	46.02	4.02	0	0	0
0x50	 00:45:54.836	-0.6147	0.3188	0.7114	-36.8652	-54.9927	156.3721	-1.6425	4.7900	-65.5719	46.01	4.02	0	0	0
0x50	 00:45:54.836	-0.6147	0.3188	0.7114	-36.8652	-54.9927	156.3721	-1.7633	4.2682	-63.9734	46.01	4.02	0	0	0
0x50	 00:45:54.836	-0.6392	0.2646	0.7773	-32.1655	-23.5596	141.0522	-1.8512	4.0814	-62.5452	46.01	4.02	0	0	0
0x50	 00:45:54.963	-0.6392	0.2646	0.7773	-32.1655	-23.5596	141.0522	-1.9446	3.9166	-61.1169	46.01	4.02	0	0	0
0x50	 00:45:54.963	-0.7256	0.1885	0.6431	-25.6348	2.9297	125.7935	-1.9885	4.0320	-59.8590	46.02	4.02	0	0	0
0x50	 00:45:54.963	-0.7256	0.1885	0.6431	-25.6348	2.9297	125.7935	-2.0325	4.1693	-58.6066	46.02	4.02	0	0	0
0x50	 00:45:54.963	-0.8306	0.1538	0.6230	-1.2207	-17.5171	115.8447	-1.8402	4.1199	-57.4475	46.02	4.02	0	0	0
0x50	 00:45:54.963	-0.8306	0.1538	0.6230	-1.2207	-17.5171	115.8447	-1.6534	4.0924	-56.2939	46.02	4.02	0	0	0
0x50	 00:45:54.963	-1.0039	0.1841	0.7075	15.5029	-15.6250	95.7031	-1.3184	4.0869	-55.3491	46.01	4.02	0	0	0
0x50	 00:45:54.963	-1.0039	0.1841	0.7075	15.5029	-15.6250	95.7031	-0.9888	4.1034	-54.4043	46.01	4.02	0	0	0
0x50	 00:45:54.963	-1.1938	0.2090	0.7368	11.9019	-7.0801	77.9419	-0.7086	4.2133	-53.6407	46.00	4.02	0	0	0
0x50	 00:45:54.963	-1.1938	0.2090	0.7368	11.9019	-7.0801	77.9419	-0.4340	4.3396	-52.8827	46.00	4.02	0	0	0
0x50	 00:45:54.963	-1.3516	0.1895	0.7412	20.3247	-14.7095	61.2183	-0.0879	4.4055	-52.2894	46.00	4.02	0	0	0
0x50	 00:45:54.963	-1.3516	0.1895	0.7412	20.3247	-14.7095	61.2183	0.2417	4.4769	-51.7017	46.00	4.02	0	0	0
0x50	 00:45:54.963	-1.4907	0.1548	0.8657	28.6865	-32.7148	38.2690	0.6427	4.3890	-51.3446	46.00	4.02	0	0	0
0x50	 00:45:54.963	-1.4907	0.1548	0.8657	28.6865	-32.7148	38.2690	1.0327	4.3011	-50.9875	46.00	4.02	0	0	0
0x50	 00:45:55.040	-1.5581	0.1343	0.9482	18.5547	-9.7046	9.5215	1.2964	4.4659	-50.9161	46.00	4.02	0	0	0
0x50	 00:45:55.040	-1.5581	0.1343	0.9482	18.5547	-9.7046	9.5215	1.5491	4.6307	-50.8447	46.00	4.02	0	0	0
0x50	 00:45:55.040	-1.6021	0.1050	0.9121	28.8696	-11.7798	-22.4609	1.8402	4.7955	-50.9271	46.01	4.02	0	0	0
0x50	 00:45:55.040	-1.6021	0.1050	0.9121	28.8696	-11.7798	-22.4609	2.1643	4.9603	-51.1743	46.01	4.02	0	0	0
0x50	 00:45:55.040	-1.5596	0.0957	0.8276	30.9448	-27.0996	-55.7251	2.4719	5.0647	-51.5918	46.01	4.02	0	0	0
0x50	 00:45:55.040	-1.5596	0.0957	0.8276	30.9448	-27.0996	-55.7251	2.7795	5.1086	-52.1796	46.01	4.02	0	0	0
0x50	 00:45:55.040	-1.3462	0.1445	0.8174	21.7285	-48.8281	-82.4585	3.0212	5.0537	-52.9102	46.01	4.02	0	0	0
0x50	 00:45:55.088	-1.3462	0.1445	0.8174	21.7285	-48.8281	-82.4585	3.2080	4.9054	-53.7891	46.01	4.02	0	0	0
0x50	 00:45:55.088	-1.0811	0.2397	0.8271	1.4038	-59.5093	-99.6704	3.2849	4.7131	-54.7559	46.01	4.02	0	0	0
0x50	 00:45:55.088	-1.0811	0.2397	0.8271	1.4038	-59.5093	-99.6704	3.2684	4.4659	-55.8215	46.01	4.02	0	0	0
0x50	 00:45:55.088	-0.8198	0.3452	0.9023	-16.1133	-66.8335	-118.0420	3.1641	4.1913	-56.9806	46.01	4.02	0	0	0
0x50	 00:45:55.088	-0.8198	0.3452	0.9023	-16.1133	-66.8335	-118.0420	2.9828	3.8727	-58.2440	46.01	4.02	0	0	0
0x50	 00:45:55.088	-0.5781	0.3799	0.9907	-19.5923	-54.5044	-142.0288	2.7905	3.6090	-59.6283	46.00	4.02	0	0	0
0x50	 00:45:55.166	-0.5781	0.3799	0.9907	-19.5923	-54.5044	-142.0288	2.5873	3.4003	-61.1334	46.00	4.02	0	0	0
0x50	 00:45:55.166	-0.3892	0.3672	0.9346	-1.0986	-36.7432	-159.1797	2.4829	3.2684	-62.7264	46.01	4.02	0	0	0
0x50	 00:45:55.166	-0.3892	0.3672	0.9346	-1.0986	-36.7432	-159.1797	2.4719	3.2135	-64.4019	46.01	4.02	0	0	0
0x50	 00:45:55.166	-0.2388	0.3950	0.7212	20.0195	-36.6821	-152.3438	2.5763	3.1531	-66.0498	46.01	4.02	0	0	0
0x50	 00:45:55.166	-0.2388	0.3950	0.7212	20.0195	-36.6821	-152.3438	2.7905	3.0817	-67.6648	46.01	4.02	0	0	0
0x50	 00:45:55.166	-0.0049	0.4839	0.6611	52.4292	-71.4111	-160.8276	3.1805	2.8345	-69.3402	46.01	4.02	0	0	0
0x50	 00:45:55.166	-0.0049	0.4839	0.6611	52.4292	-71.4111	-160.8276	3.7408	2.4170	-71.0706	46.01	4.02	0	0	0
0x50	 00:45:55.215	0.3975	0.4614	0.9980	28.9307	-109.6802	-146.4844	4.2023	1.8018	-72.7515	46.00	4.02	0	0	0
0x50	 00:45:55.215	0.3975	0.4614	0.9980	28.9307	-109.6802	-146.4844	4.5703	0.9833	-74.3774	46.00	4.02	0	0	0
0x50	 00:45:55.215	0.6948	0.2627	1.1274	31.5552	-86.1816	-120.7886	4.9768	0.2472	-75.8716	46.00	4.02	0	0	0
0x50	 00:45:55.215	0.6948	0.2627	1.1274	31.5552	-86.1816	-120.7886	5.3943	-0.3955	-77.2339	46.00	4.02	0	0	0
0x50	 00:45:55.215	0.5898	0.3188	0.7983	78.9795	-48.0347	-109.5581	6.0535	-0.8789	-78.5193	46.02	4.02	0	0	0
0x50	 00:45:55.215	0.5898	0.3188	0.7983	78.9795	-48.0347	-109.5581	6.9543	-1.1810	-79.7278	46.02	4.02	0	0	0
0x50	 00:45:55.293	0.4927	0.6494	0.5229	62.9883	-73.4863	-108.8257	7.7728	-1.6205	-80.9583	46.01	4.02	0	0	0
0x50	 00:45:55.293	0.4927	0.6494	0.5229	62.9883	-73.4863	-108.8257	8.5364	-2.1808	-82.2052	46.01	4.02	0	0	0
0x50	 00:45:55.293	0.7559	0.6455	0.8242	-10.8032	-90.3931	-96.4966	8.9484	-2.8455	-83.4137	46.01	4.02	0	0	0
0x50	 00:45:55.293	0.7559	0.6455	0.8242	-10.8032	-90.3931	-96.4966	9.0088	-3.6200	-84.5673	46.01	4.02	0	0	0
0x50	 00:45:55.293	0.9746	0.3867	1.0034	-25.0244	-51.5747	-90.6372	9.0088	-4.2242	-85.6659	46.01	4.02	0	0	0
0x50	 00:45:55.293	0.9746	0.3867	1.0034	-25.0244	-51.5747	-90.6372	8.9374	-4.6637	-86.6986	46.01	4.02	0	0	0
0x50	 00:45:55.293	0.8408	0.3110	0.6968	35.6445	-2.7466	-102.6611	9.1681	-4.8724	-87.7533	46.01	4.02	0	0	0
0x50	 00:45:55.375	0.8408	0.3110	0.6968	35.6445	-2.7466	-102.6611	9.7009	-4.8450	-88.8190	46.01	4.02	0	0	0
0x50	 00:45:55.375	0.7334	0.4028	0.4634	57.9834	-19.7754	-113.8306	10.3436	-4.8889	-89.9561	46.01	4.02	0	0	0
0x50	 00:45:55.375	0.7334	0.4028	0.4634	57.9834	-19.7754	-113.8306	11.1072	-5.0153	-91.1591	46.01	4.02	0	0	0
0x50	 00:45:55.375	1.0127	0.3838	0.6465	10.6201	-47.7295	-109.4360	11.6345	-5.2734	-92.3676	46.00	4.02	0	0	0
0x50	 00:45:55.375	1.0127	0.3838	0.6465	10.6201	-47.7295	-109.4360	11.9312	-5.6854	-93.5815	46.00	4.02	0	0	0
0x50	 00:45:55.375	1.3774	0.2017	0.9595	-11.7188	-44.4946	-101.2573	12.1124	-6.0974	-94.7571	46.01	4.02	0	0	0
